loc_name,survey_type,day,month,year,hour_start,minute_start,hour_end,minute_end,data_source,temp_start,wind_start,precip_start,cloud_start,temp_end,wind_end,precip_end,cloud_end,noise,comments,record_id,survey_data.survey_id,species_id,observer_num,hour,min,breeding_code,age_code,sex,group,count,direction,distance(m),time_interval,distance_interval,detection_type,latitude,longitude,data_type,route_id,timestamp,survey_header.survey_id,loc_id
Quill - A5,point count,23,6,2019,9,58,10,8,HE_LB,,2,0,1,,2,0,1,0,,22520,2944,AMPI,1,,,H,A,U,,1,,,10,2,A,,,pntcnt,22,,2944,9202
Quill - A5,point count,23,6,2019,9,58,10,8,HE_LB,,2,0,1,,2,0,1,0,,22521,2944,BRSP,1,9,57,S,A,M,,1,,,,,,,,incidental,22,,2944,9202
Quill - A6,point count,23,6,2019,8,51,9,1,HE_LB,,1,0,2,,,,,,"PC location moved to waypoint 66 (N61 deg 27.468; W 139 deg 26.254)

Cloud noted at 70%",23486,2945,DEJU,1,,,S,A,M,,1,,,1,1,A,,,pntcnt,22,,2945,9203
Quill - A6,point count,23,6,2019,8,51,9,1,HE_LB,,1,0,2,,,,,,"PC location moved to waypoint 66 (N61 deg 27.468; W 139 deg 26.254)

Cloud noted at 70%",23487,2945,DEJU,1,,,S,A,M,,1,,,1,2,A,,,pntcnt,22,,2945,9203
Quill - A6,point count,23,6,2019,8,51,9,1,HE_LB,,1,0,2,,,,,,"PC location moved to waypoint 66 (N61 deg 27.468; W 139 deg 26.254)

Cloud noted at 70%",23488,2945,HETH,1,,,S,A,M,,1,,,1,2,A,,,pntcnt,22,,2945,9203
Quill - A6,point count,23,6,2019,8,51,9,1,HE_LB,,1,0,2,,,,,,"PC location moved to waypoint 66 (N61 deg 27.468; W 139 deg 26.254)

Cloud noted at 70%",23489,2945,TOSO,1,,,S,A,M,,1,,,1,2,A,,,pntcnt,22,,2945,9203
Quill - A6,point count,23,6,2019,8,51,9,1,HE_LB,,1,0,2,,,,,,"PC location moved to waypoint 66 (N61 deg 27.468; W 139 deg 26.254)

Cloud noted at 70%",23490,2945,WCSP,1,,,A,A,M,,1,,,2,1,V,,,pntcnt,22,,2945,9203
Quill - A6,point count,23,6,2019,8,51,9,1,HE_LB,,1,0,2,,,,,,"PC location moved to waypoint 66 (N61 deg 27.468; W 139 deg 26.254)

Cloud noted at 70%",23491,2945,OSFL,1,,,S,A,M,,1,,,4,3,A,,,pntcnt,22,,2945,9203
Quill - A6,point count,23,6,2019,8,51,9,1,HE_LB,,1,0,2,,,,,,"PC location moved to waypoint 66 (N61 deg 27.468; W 139 deg 26.254)

Cloud noted at 70%",23492,2945,DEJU,1,,,S,A,M,,1,,,4,3,A,,,pntcnt,22,,2945,9203
Quill - A6,point count,23,6,2019,8,51,9,1,HE_LB,,1,0,2,,,,,,"PC location moved to waypoint 66 (N61 deg 27.468; W 139 deg 26.254)

Cloud noted at 70%",23493,2945,DUFL,1,,,S,A,M,,1,,,4,2,A,,,pntcnt,22,,2945,9203
Quill - A6,point count,23,6,2019,8,51,9,1,HE_LB,,1,0,2,,,,,,"PC location moved to waypoint 66 (N61 deg 27.468; W 139 deg 26.254)

Cloud noted at 70%",23494,2945,WIWA,1,,,S,A,M,,1,,,6,3,A,,,pntcnt,22,,2945,9203
Quill - A6,point count,27,7,2019,8,6,8,16,HE_LB,,1,0,1,,1,0,1,0,,22522,2946,PISI,1,,,X,U,U,,1,,,1,2,F,,,pntcnt,22,,2946,9203
Quill - A6,point count,27,7,2019,8,6,8,16,HE_LB,,1,0,1,,1,0,1,0,,22523,2946,DEJU,1,,,A,A,M,1,1,,,1,1,V,,,pntcnt,22,,2946,9203
Quill - A6,point count,27,7,2019,8,6,8,16,HE_LB,,1,0,1,,1,0,1,0,,22524,2946,DEJU,1,,,FY,F,U,1,1,,,1,1,V,,,pntcnt,22,,2946,9203
Quill - A6,point count,27,7,2019,8,6,8,16,HE_LB,,1,0,1,,1,0,1,0,,22525,2946,WIWA,1,,,H,U,U,,1,,,2,1,A,,,pntcnt,22,,2946,9203
Quill - A6,point count,27,7,2019,8,6,8,16,HE_LB,,1,0,1,,1,0,1,0,,22526,2946,SAVS,1,,,H,U,U,,1,,,4,1,V,,,pntcnt,22,,2946,9203
Quill - A6,point count,27,7,2019,8,6,8,16,HE_LB,,1,0,1,,1,0,1,0,,22527,2946,SPPA,1,,,H,A,U,,1,,,2,3,A,,,pntcnt,22,,2946,9203
Quill - A6,point count,27,7,2019,8,6,8,16,HE_LB,,1,0,1,,1,0,1,0,,22528,2946,GRAJ,1,,,X,U,U,,1,,,6,3,A,,,pntcnt,22,,2946,9203
Quill - A6,point count,27,7,2019,8,6,8,16,HE_LB,,1,0,1,,1,0,1,0,,22529,2946,NOFL,1,,,X,U,U,,1,,,9,3,V,,,pntcnt,22,,2946,9203
Quill - A6,point count,27,7,2019,8,6,8,16,HE_LB,,1,0,1,,1,0,1,0,,22530,2946,DEJU,1,,,FY,F,U,1,1,,,3,1,A,,,pntcnt,22,,2946,9203
Quill - A6,point count,27,7,2019,8,6,8,16,HE_LB,,1,0,1,,1,0,1,0,,22531,2946,RBNU,1,8,17,X,U,U,,1,,,,,,,,incidental,22,,2946,9203
Quill - A6,point count,27,7,2019,8,6,8,16,HE_LB,,1,0,1,,1,0,1,0,,22532,2946,SAVS,1,8,17,H,U,U,,1,,,,,,,,incidental,22,,2946,9203
Quill - A6,point count,27,7,2019,8,6,8,16,HE_LB,,1,0,1,,1,0,1,0,,22533,2946,AMRO,1,8,17,X,U,U,,1,,,,,,,,incidental,22,,2946,9203
Quill - A6,point count,27,7,2019,8,6,8,16,HE_LB,,1,0,1,,1,0,1,0,,22534,2946,SPPA,1,8,17,H,A,U,,1,,,,,,,,incidental,22,,2946,9203
Quill - A7,point count,23,6,2019,9,20,9,30,HE_LB,,1,0,2,,,,,,Clouds noted at 60%,23495,2947,BRSP,1,,,S,A,M,,1,,,1,1,A,,,pntcnt,22,,2947,9204
Quill - A7,point count,23,6,2019,9,20,9,30,HE_LB,,1,0,2,,,,,,Clouds noted at 60%,23496,2947,BRSP,1,,,S,A,M,,1,,,1,2,A,,,pntcnt,22,,2947,9204
Quill - A7,point count,23,6,2019,9,20,9,30,HE_LB,,1,0,2,,,,,,Clouds noted at 60%,23497,2947,WCSP,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,2947,9204
Quill - A7,point count,23,6,2019,9,20,9,30,HE_LB,,1,0,2,,,,,,Clouds noted at 60%,23498,2947,DEJU,1,,,S,A,M,,1,,,2,1,V,,,pntcnt,22,,2947,9204
Quill - A7,point count,23,6,2019,9,20,9,30,HE_LB,,1,0,2,,,,,,Clouds noted at 60%,23499,2947,UNKN,1,,,X,A,U,,1,,,3,2,A,,,pntcnt,22,,2947,9204
Quill - A7,point count,23,6,2019,9,20,9,30,HE_LB,,1,0,2,,,,,,Clouds noted at 60%,23500,2947,AMPI,1,,,S,A,M,,1,,,6,2,A,,,pntcnt,22,,2947,9204
Quill - A7,point count,23,6,2019,9,20,9,30,HE_LB,,1,0,2,,,,,,Clouds noted at 60%,23501,2947,TOSO,1,,,S,A,M,,1,,,6,2,A,,,pntcnt,22,,2947,9204
Quill - A7,point count,27,7,2019,8,38,8,48,HE_LB,,2,0,2,,2,0,2,0,SPAR=GCSP???,22535,2948,SPAR,1,,,H,U,U,,1,,,1,2,A,,,pntcnt,22,,2948,9204
Quill - A7,point count,27,7,2019,8,38,8,48,HE_LB,,2,0,2,,2,0,2,0,SPAR=GCSP???,23040,2948,WIWA,1,,,H,U,U,,1,,,1,2,A,,,pntcnt,22,,2948,9204
Quill - A7,point count,27,7,2019,8,38,8,48,HE_LB,,2,0,2,,2,0,2,0,SPAR=GCSP???,23041,2948,SPPA,1,,,H,A,U,,1,,,2,3,A,,,pntcnt,22,,2948,9204
Quill - A7,point count,27,7,2019,8,38,8,48,HE_LB,,2,0,2,,2,0,2,0,SPAR=GCSP???,23042,2948,CORE,1,,,X,U,U,,1,,,3,3,A,,,pntcnt,22,,2948,9204
Quill - A7,point count,27,7,2019,8,38,8,48,HE_LB,,2,0,2,,2,0,2,0,SPAR=GCSP???,23043,2948,SPPA,1,,,H,A,U,,1,,,4,2,V,,,pntcnt,22,,2948,9204
Quill - A7,point count,27,7,2019,8,38,8,48,HE_LB,,2,0,2,,2,0,2,0,SPAR=GCSP???,23044,2948,DEJU,1,,,H,A,F,1,1,,,4,2,V,,,pntcnt,22,,2948,9204
Quill - A7,point count,27,7,2019,8,38,8,48,HE_LB,,2,0,2,,2,0,2,0,SPAR=GCSP???,23045,2948,PISI,1,,,X,U,U,,1,,,8,3,F,,,pntcnt,22,,2948,9204
Quill - A7,point count,27,7,2019,8,38,8,48,HE_LB,,2,0,2,,2,0,2,0,SPAR=GCSP???,23046,2948,SPPA,1,,,H,A,U,,1,,,9,2,A,,,pntcnt,22,,2948,9204
Quill - A7,point count,27,7,2019,8,38,8,48,HE_LB,,2,0,2,,2,0,2,0,SPAR=GCSP???,23047,2948,OCCO,1,,,X,A,U,,1,,,3,3,A,,,pntcnt,22,,2948,9204
Quill - A7,point count,27,7,2019,8,38,8,48,HE_LB,,2,0,2,,2,0,2,0,SPAR=GCSP???,23048,2948,DEJU,1,,,FY,F,U,1,1,,,4,2,V,,,pntcnt,22,,2948,9204
Quill - A7,point count,27,7,2019,8,38,8,48,HE_LB,,2,0,2,,2,0,2,0,SPAR=GCSP???,23049,2948,YRWA,1,8,49,X,U,U,,1,,,,,,,,incidental,22,,2948,9204
Quill - A7,point count,27,7,2019,8,38,8,48,HE_LB,,2,0,2,,2,0,2,0,SPAR=GCSP???,23050,2948,DEJU,1,,,FY,F,U,1,1,,,4,2,V,,,pntcnt,22,,2948,9204
Quill - A8,point count,23,6,2019,9,45,9,55,HE_LB,,1,0,3,,,,,,Clouds noted at 80%,23502,2949,BRSP,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,2949,9205
Quill - A8,point count,23,6,2019,9,45,9,55,HE_LB,,1,0,3,,,,,,Clouds noted at 80%,23503,2949,WCSP,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,2949,9205
Quill - A8,point count,23,6,2019,9,45,9,55,HE_LB,,1,0,3,,,,,,Clouds noted at 80%,23504,2949,DEJU,1,,,S,A,M,,1,,,6,3,A,,,pntcnt,22,,2949,9205
Quill - A8,point count,23,6,2019,9,45,9,55,HE_LB,,1,0,3,,,,,,Clouds noted at 80%,23505,2949,TOSO,1,,,S,A,M,,1,,,7,2,A,,,pntcnt,22,,2949,9205
Quill - A8,point count,27,7,2019,9,24,9,34,HE_LB,,1,0,2,,1,0,2,0,,23051,2950,SPPA,1,,,H,A,U,,1,,,1,3,A,,,pntcnt,22,,2950,9205
Quill - A8,point count,27,7,2019,9,24,9,34,HE_LB,,1,0,2,,1,0,2,0,,23052,2950,SPPA,1,,,H,A,U,,1,,,1,3,A,,,pntcnt,22,,2950,9205
Quill - A8,point count,27,7,2019,9,24,9,34,HE_LB,,1,0,2,,1,0,2,0,,23053,2950,SAVS,1,,,H,U,U,,1,,,2,2,A,,,pntcnt,22,,2950,9205
Quill - A8,point count,27,7,2019,9,24,9,34,HE_LB,,1,0,2,,1,0,2,0,,23054,2950,PISI,1,,,X,U,U,1,1,,,3,1,F,,,pntcnt,22,,2950,9205
Quill - A8,point count,27,7,2019,9,24,9,34,HE_LB,,1,0,2,,1,0,2,0,,23055,2950,PISI,1,,,X,U,U,1,1,,,3,1,F,,,pntcnt,22,,2950,9205
Quill - A8,point count,27,7,2019,9,24,9,34,HE_LB,,1,0,2,,1,0,2,0,,23056,2950,AMPI,1,,,H,U,U,,1,,,3,3,A,,,pntcnt,22,,2950,9205
Quill - A8,point count,27,7,2019,9,24,9,34,HE_LB,,1,0,2,,1,0,2,0,,23057,2950,OCCO,1,,,H,A,U,,1,,,4,3,A,,,pntcnt,22,,2950,9205
Quill - A8,point count,27,7,2019,9,24,9,34,HE_LB,,1,0,2,,1,0,2,0,,23058,2950,CORE,1,,,X,U,U,,1,,,3,3,F,,,pntcnt,22,,2950,9205
Quill - A8,point count,27,7,2019,9,24,9,34,HE_LB,,1,0,2,,1,0,2,0,,23059,2950,SPPA,1,,,H,A,U,,1,,,8,2,A,,,pntcnt,22,,2950,9205
Quill - A9,point count,23,6,2019,10,7,10,17,HE_LB,,1,0,3,,,,,,Clouds noted at 80%,23506,2951,HOLA,1,,,S,A,M,,1,,,1,2,A,,,pntcnt,22,,2951,9206
Quill - A9,point count,23,6,2019,10,7,10,17,HE_LB,,1,0,3,,,,,,Clouds noted at 80%,23507,2951,AMRO,1,,,S,A,M,,1,,,3,3,A,,,pntcnt,22,,2951,9206
Quill - A9,point count,23,6,2019,10,7,10,17,HE_LB,,1,0,3,,,,,,Clouds noted at 80%,23508,2951,BRSP,1,,,S,A,M,,1,,,7,3,A,,,pntcnt,22,,2951,9206
Quill - A9,point count,27,7,2019,9,51,10,1,HE_LB,,1,0,2,,1,0,2,0,,23060,2952,OCWA,1,,,H,A,U,1,1,,,1,1,V,,,pntcnt,22,,2952,9206
Quill - A9,point count,27,7,2019,9,51,10,1,HE_LB,,1,0,2,,1,0,2,0,,23061,2952,SAPH,1,,,A,A,P,,1,,,1,1,V,,,pntcnt,22,,2952,9206
Quill - A9,point count,27,7,2019,9,51,10,1,HE_LB,,1,0,2,,1,0,2,0,,23062,2952,SAPH,1,,,A,A,P,,1,,,1,1,V,,,pntcnt,22,,2952,9206
Quill - A9,point count,27,7,2019,9,51,10,1,HE_LB,,1,0,2,,1,0,2,0,,23063,2952,OCWA,1,,,FY,F,U,1,1,,,1,1,V,,,pntcnt,22,,2952,9206
Quill - A9,point count,27,7,2019,9,51,10,1,HE_LB,,1,0,2,,1,0,2,0,,23064,2952,CORE,1,,,X,U,U,,1,,,1,3,A,,,pntcnt,22,,2952,9206
Quill - A9,point count,27,7,2019,9,51,10,1,HE_LB,,1,0,2,,1,0,2,0,,23065,2952,PISI,1,,,X,U,U,,1,,,5,2,F,,,pntcnt,22,,2952,9206
Quill - A9,point count,27,7,2019,9,51,10,1,HE_LB,,1,0,2,,1,0,2,0,,23066,2952,SPPA,1,,,H,A,U,,1,,,2,3,A,,,pntcnt,22,,2952,9206
Quill - A9,point count,27,7,2019,9,51,10,1,HE_LB,,1,0,2,,1,0,2,0,,23067,2952,BRSP,1,,,H,A,U,2,1,,,4,1,V,,,pntcnt,22,,2952,9206
Quill - A9,point count,27,7,2019,9,51,10,1,HE_LB,,1,0,2,,1,0,2,0,,23068,2952,BRSP,1,,,FY,F,U,2,1,,,4,1,V,,,pntcnt,22,,2952,9206
Quill - A9,point count,27,7,2019,9,51,10,1,HE_LB,,1,0,2,,1,0,2,0,,23069,2952,BRSP,1,,,FY,F,U,2,1,,,4,1,V,,,pntcnt,22,,2952,9206
Quill - A9,point count,27,7,2019,9,51,10,1,HE_LB,,1,0,2,,1,0,2,0,,23070,2952,OCWA,1,,,FY,F,U,1,1,,,8,1,V,,,pntcnt,22,,2952,9206
Quill - A9,point count,27,7,2019,9,51,10,1,HE_LB,,1,0,2,,1,0,2,0,,23071,2952,SPPA,1,,,H,A,U,,1,,,3,3,A,,,pntcnt,22,,2952,9206
Quill - A9,point count,27,7,2019,9,51,10,1,HE_LB,,1,0,2,,1,0,2,0,,23072,2952,DEJU,1,,,X,I,U,,1,,,8,1,V,,,pntcnt,22,,2952,9206
Quill - A9,point count,27,7,2019,9,51,10,1,HE_LB,,1,0,2,,1,0,2,0,,23073,2952,SAVS,1,,,H,A,U,,1,,,10,1,V,,,pntcnt,22,,2952,9206
Quill - A9,point count,27,7,2019,9,51,10,1,HE_LB,,1,0,2,,1,0,2,0,,23074,2952,SPPA,1,10,2,H,A,U,,1,,,,,,,,incidental,22,,2952,9206
Quill - A10,point count,23,6,2019,10,19,10,29,HE_LB,,3,0,1,,3,0,1,0,,23075,2953,AMPI,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,2953,9207
Quill - A10,point count,23,6,2019,10,19,10,29,HE_LB,,3,0,1,,3,0,1,0,,23076,2953,TOSO,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,2953,9207
Quill - A10,point count,23,6,2019,10,19,10,29,HE_LB,,3,0,1,,3,0,1,0,,23077,2953,AMPI,1,,,H,A,U,,1,,,4,1,V,,,pntcnt,22,,2953,9207
Quill - A10,point count,23,6,2019,10,19,10,29,HE_LB,,3,0,1,,3,0,1,0,,23078,2953,AMRO,1,10,30,X,A,U,,1,,,,,,,,incidental,22,,2953,9207
Quill - A10,point count,27,7,2019,9,45,9,55,HE_LB,,1,0,3,,,,,,Clouds 100%,23509,2954,CORE,1,,,X,A,U,,1,,,3,3,A,,,pntcnt,22,,2954,9207
Deadm - S1,point count,22,7,2019,5,3,5,13,HE_LB,,0,0,1,,,,,,Clouds 30%,23510,2955,GRAJ,1,,,X,A,U,,1,,,8,2,A,,,pntcnt,22,,2955,9208
Deadm - S1,point count,28,6,2019,4,34,4,44,HE_LB,,1,0,0,,1,0,0,0,,23079,2956,DEJU,1,,,S,A,M,,1,,,1,2,A,,,pntcnt,22,,2956,9208
Deadm - S1,point count,28,6,2019,4,34,4,44,HE_LB,,1,0,0,,1,0,0,0,,23080,2956,DEJU,1,,,S,A,M,,1,,,1,2,A,,,pntcnt,22,,2956,9208
Deadm - S1,point count,28,6,2019,4,34,4,44,HE_LB,,1,0,0,,1,0,0,0,,23081,2956,YRWA,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,2956,9208
Deadm - S1,point count,28,6,2019,4,34,4,44,HE_LB,,1,0,0,,1,0,0,0,,23082,2956,DEJU,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,2956,9208
Deadm - S1,point count,28,6,2019,4,34,4,44,HE_LB,,1,0,0,,1,0,0,0,,23083,2956,LISP,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,2956,9208
Deadm - S1,point count,28,6,2019,4,34,4,44,HE_LB,,1,0,0,,1,0,0,0,,23084,2956,WIWA,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,2956,9208
Deadm - S1,point count,28,6,2019,4,34,4,44,HE_LB,,1,0,0,,1,0,0,0,,23085,2956,DEJU,1,,,S,A,M,,1,,,3,1,A,,,pntcnt,22,,2956,9208
Deadm - S1,point count,28,6,2019,4,34,4,44,HE_LB,,1,0,0,,1,0,0,0,,23086,2956,GCTH,1,,,S,A,M,,1,,,4,3,A,,,pntcnt,22,,2956,9208
Deadm - S1,point count,28,6,2019,4,34,4,44,HE_LB,,1,0,0,,1,0,0,0,,23087,2956,RCKI,1,,,S,A,M,,1,,,4,3,A,,,pntcnt,22,,2956,9208
Deadm - S1,point count,28,6,2019,4,34,4,44,HE_LB,,1,0,0,,1,0,0,0,,23088,2956,FOSP,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,2956,9208
Deadm - S1,point count,28,6,2019,4,34,4,44,HE_LB,,1,0,0,,1,0,0,0,,23089,2956,YRWA,1,,,S,A,M,,1,,,6,1,A,,,pntcnt,22,,2956,9208
Deadm - S1,point count,28,6,2019,4,34,4,44,HE_LB,,1,0,0,,1,0,0,0,,23090,2956,YRWA,1,,,S,A,M,,1,,,7,3,A,,,pntcnt,22,,2956,9208
Deadm - S1,point count,28,6,2019,4,34,4,44,HE_LB,,1,0,0,,1,0,0,0,,23091,2956,HETH,1,,,S,A,M,,1,,,8,3,A,,,pntcnt,22,,2956,9208
Deadm - S1,point count,28,6,2019,4,34,4,44,HE_LB,,1,0,0,,1,0,0,0,,23092,2956,PISI,1,,,X,U,U,,1,,,10,1,F,,,pntcnt,22,,2956,9208
Deadm - S1,point count,28,6,2019,4,34,4,44,HE_LB,,1,0,0,,1,0,0,0,,23093,2956,GRAJ,1,,,X,U,U,,1,,,10,2,A,,,pntcnt,22,,2956,9208
Deadm - S1,point count,28,6,2019,4,34,4,44,HE_LB,,1,0,0,,1,0,0,0,,23094,2956,SWTH,1,,,S,A,M,,1,,,10,3,A,,,pntcnt,22,,2956,9208
Deadm - S1,point count,28,6,2019,4,34,4,44,HE_LB,,1,0,0,,1,0,0,0,,23095,2956,PAWR,1,,,S,A,M,,1,,,3,3,A,,,pntcnt,22,,2956,9208
Deadm - S1,point count,28,6,2019,4,34,4,44,HE_LB,,1,0,0,,1,0,0,0,,23096,2956,BLPW,1,4,33,S,A,M,,1,,,,,,,,incidental,22,,2956,9208
Deadm - S2,point count,22,7,2019,5,30,5,40,HE_LB,,0,0,1,,,,,,Clouds 30%,23511,2957,SPAR,1,,,X,U,U,,1,,,1,1,A,,,pntcnt,22,,2957,9209
Deadm - S2,point count,22,7,2019,5,30,5,40,HE_LB,,0,0,1,,,,,,Clouds 30%,23512,2957,GRAJ,1,,,X,A,U,,1,,,3,1,A,,,pntcnt,22,,2957,9209
Deadm - S2,point count,22,7,2019,5,30,5,40,HE_LB,,0,0,1,,,,,,Clouds 30%,23513,2957,DEJU,1,,,S,A,M,,1,,,3,2,A,,,pntcnt,22,,2957,9209
Deadm - S2,point count,22,7,2019,5,30,5,40,HE_LB,,0,0,1,,,,,,Clouds 30%,23514,2957,PISI,1,,,X,A,U,,1,,,7,3,F,,,pntcnt,22,,2957,9209
Deadm - S2,point count,22,7,2019,5,30,5,40,HE_LB,,0,0,1,,,,,,Clouds 30%,23515,2957,RCKI,1,,,X,A,U,,1,,,8,1,A,,,pntcnt,22,,2957,9209
Deadm - S2,point count,28,6,2019,4,59,5,9,HE_LB,,1,0,0,,1,0,0,0,,23097,2958,DEJU,1,,,S,A,M,,1,,,1,2,A,,,pntcnt,22,,2958,9209
Deadm - S2,point count,28,6,2019,4,59,5,9,HE_LB,,1,0,0,,1,0,0,0,,23098,2958,YRWA,1,,,S,A,M,,1,,,1,1,A,,,pntcnt,22,,2958,9209
Deadm - S2,point count,28,6,2019,4,59,5,9,HE_LB,,1,0,0,,1,0,0,0,,23099,2958,RCKI,1,,,S,A,M,,1,,,1,3,A,,,pntcnt,22,,2958,9209
Deadm - S2,point count,28,6,2019,4,59,5,9,HE_LB,,1,0,0,,1,0,0,0,,23100,2958,GRAJ,1,,,X,U,U,,1,,,1,3,A,,,pntcnt,22,,2958,9209
Deadm - S2,point count,28,6,2019,4,59,5,9,HE_LB,,1,0,0,,1,0,0,0,,23101,2958,DEJU,1,,,S,A,M,,1,,,3,3,A,,,pntcnt,22,,2958,9209
Deadm - S2,point count,28,6,2019,4,59,5,9,HE_LB,,1,0,0,,1,0,0,0,,23102,2958,RCKI,1,,,S,A,M,,1,,,3,3,A,,,pntcnt,22,,2958,9209
Deadm - S2,point count,28,6,2019,4,59,5,9,HE_LB,,1,0,0,,1,0,0,0,,23103,2958,WWCR,1,,,X,U,U,,1,,,5,3,F,,,pntcnt,22,,2958,9209
Deadm - S2,point count,28,6,2019,4,59,5,9,HE_LB,,1,0,0,,1,0,0,0,,23104,2958,FOSP,1,,,S,A,M,,1,,,6,3,A,,,pntcnt,22,,2958,9209
Deadm - S2,point count,28,6,2019,4,59,5,9,HE_LB,,1,0,0,,1,0,0,0,,23105,2958,SOSA,1,,,X,A,U,,1,,,10,3,F,,,pntcnt,22,,2958,9209
Deadm - S2,point count,28,6,2019,4,59,5,9,HE_LB,,1,0,0,,1,0,0,0,,23106,2958,YRWA,1,,,S,A,M,,1,,,10,1,A,,,pntcnt,22,,2958,9209
Deadm - S2,point count,28,6,2019,4,59,5,9,HE_LB,,1,0,0,,1,0,0,0,,23107,2958,DEJU,1,5,10,S,A,M,,1,,,,,,,,incidental,22,,2958,9209
Deadm - S3,point count,22,7,2019,5,12,5,22,HE_LB,,1,0,1,,1,0,1,0,,23108,2959,HETH,1,,,S,A,M,,1,,,6,3,A,,,pntcnt,22,,2959,9210
Deadm - S3,point count,22,7,2019,5,12,5,22,HE_LB,,1,0,1,,1,0,1,0,,23109,2959,DEJU,1,,,S,A,M,,1,,,2,3,A,,,pntcnt,22,,2959,9210
Deadm - S3,point count,22,7,2019,5,12,5,22,HE_LB,,1,0,1,,1,0,1,0,,23110,2959,PIGR,1,5,11,S,A,M,,1,,,,,,,,incidental,22,,2959,9210
Deadm - S3,point count,22,7,2019,5,12,5,22,HE_LB,,1,0,1,,1,0,1,0,,23111,2959,PISI,1,5,11,X,U,U,,1,,,,,,,,incidental,22,,2959,9210
Deadm - S3,point count,22,7,2019,5,12,5,22,HE_LB,,1,0,1,,1,0,1,0,,23112,2959,DEJU,1,5,23,H,U,U,,1,,,,,,,,incidental,22,,2959,9210
Deadm - S3,point count,28,6,2019,4,44,4,54,HE_LB,,1,0,0,,,,,,Clouds noted at 10%,23516,2960,HETH,1,,,S,A,M,,1,,,1,2,A,,,pntcnt,22,,2960,9210
Deadm - S3,point count,28,6,2019,4,44,4,54,HE_LB,,1,0,0,,,,,,Clouds noted at 10%,23517,2960,DEJU,1,,,X,A,U,,1,,,1,1,V,,,pntcnt,22,,2960,9210
Deadm - S3,point count,28,6,2019,4,44,4,54,HE_LB,,1,0,0,,,,,,Clouds noted at 10%,23518,2960,YRWA,1,,,S,A,M,,1,,,1,2,A,,,pntcnt,22,,2960,9210
Deadm - S3,point count,28,6,2019,4,44,4,54,HE_LB,,1,0,0,,,,,,Clouds noted at 10%,23519,2960,DEJU,1,,,S,A,M,,1,,,1,2,A,,,pntcnt,22,,2960,9210
Deadm - S3,point count,28,6,2019,4,44,4,54,HE_LB,,1,0,0,,,,,,Clouds noted at 10%,23520,2960,WWCR,1,,,X,A,U,,1,,,3,2,F,,,pntcnt,22,,2960,9210
Deadm - S3,point count,28,6,2019,4,44,4,54,HE_LB,,1,0,0,,,,,,Clouds noted at 10%,23521,2960,DEJU,1,,,S,A,M,,1,,,3,1,A,,,pntcnt,22,,2960,9210
Deadm - S3,point count,28,6,2019,4,44,4,54,HE_LB,,1,0,0,,,,,,Clouds noted at 10%,23522,2960,FOSP,1,,,S,A,M,,1,,,4,1,A,,,pntcnt,22,,2960,9210
Deadm - S3,point count,28,6,2019,4,44,4,54,HE_LB,,1,0,0,,,,,,Clouds noted at 10%,23523,2960,GRAJ,1,,,X,A,U,,1,,,4,1,V,,,pntcnt,22,,2960,9210
Deadm - S3,point count,28,6,2019,4,44,4,54,HE_LB,,1,0,0,,,,,,Clouds noted at 10%,23524,2960,HETH,1,,,S,A,M,,1,,,5,2,A,,,pntcnt,22,,2960,9210
Deadm - S3,point count,28,6,2019,4,44,4,54,HE_LB,,1,0,0,,,,,,Clouds noted at 10%,23525,2960,DEJU,1,,,S,A,M,,1,,,6,3,A,,,pntcnt,22,,2960,9210
Deadm - S4,point count,22,7,2019,5,45,5,55,HE_LB,,1,0,1,,1,0,1,0,FINC=PISI OR CORE,23113,2961,BOCH,1,,,H,U,U,,1,,,1,2,A,,,pntcnt,22,,2961,9211
Deadm - S4,point count,22,7,2019,5,45,5,55,HE_LB,,1,0,1,,1,0,1,0,FINC=PISI OR CORE,23114,2961,YRWA,1,,,H,U,U,,1,,,1,2,A,,,pntcnt,22,,2961,9211
Deadm - S4,point count,22,7,2019,5,45,5,55,HE_LB,,1,0,1,,1,0,1,0,FINC=PISI OR CORE,23115,2961,BOCH,1,,,H,U,U,,1,,,1,2,A,,,pntcnt,22,,2961,9211
Deadm - S4,point count,22,7,2019,5,45,5,55,HE_LB,,1,0,1,,1,0,1,0,FINC=PISI OR CORE,23116,2961,YRWA,1,,,H,U,U,,1,,,1,2,A,,,pntcnt,22,,2961,9211
Deadm - S4,point count,22,7,2019,5,45,5,55,HE_LB,,1,0,1,,1,0,1,0,FINC=PISI OR CORE,23117,2961,YRWA,1,,,H,U,U,,1,,,2,1,V,,,pntcnt,22,,2961,9211
